time,USD,GBP,EUR,CNY
2021-07-09T16:25:00+00:00,33449.7833,24168.0037,28203.051,40202.5
2021-07-09T17:00:00+00:00,33520.6033,24219.1722,28262.7626,40202.5
2021-07-09T17:25:00+00:00,33523.4917,24189.68,28248.1344,40202.5
2021-07-09T17:41:00+00:00,33463.5767,24146.4469,28197.6479,40202.5
2021-07-09T17:48:00+00:00,33470.9535,24151.7698,28203.8638,40202.5
2021-07-09T17:56:00+00:00,33477.7867,24156.7004,28209.6217,40202.5
2021-07-09T18:12:00+00:00,33440.7496,24091.7526,28164.2006,40202.5
2021-07-09T18:39:00+00:00,33407.6417,24067.9007,28136.3167,40202.5
2021-07-09T18:55:00+00:00,33373.075,24042.9978,28107.2042,40202.5
2021-07-09T19:05:00+00:00,33329.4707,23995.7524,28063.481,40202.5
2021-07-09T19:17:00+00:00,33419.1126,24060.2906,28138.9596,40202.5
2021-07-09T19:24:00+00:00,33431.0987,24068.9201,28149.0519,40202.5
2021-07-09T19:32:00+00:00,33369.9617,24024.9041,28097.5745,40202.5
2021-07-09T19:39:00+00:00,33361.7129,24018.9653,28090.6289,40202.5
2021-07-09T19:47:00+00:00,33359.2,24017.1562,28088.5131,40202.5
2021-07-09T19:54:00+00:00,33443.6517,24077.9577,28159.6216,40202.5
2021-07-09T20:06:00+00:00,33460.7983,24087.2911,28166.0285,40202.5
2021-07-09T20:24:00+00:00,33435.1967,24068.8613,28144.478,40202.5
2021-07-09T20:33:00+00:00,33461.1483,24087.543,28166.3231,40202.5
2021-07-09T20:41:00+00:00,33486.3217,24105.6644,28187.5131,40202.5
2021-07-09T20:48:00+00:00,33483.6417,24103.7352,28185.2572,40202.5
2021-07-09T20:55:00+00:00,33508.8544,24121.885,28206.4803,40202.5
2021-07-09T21:08:00+00:00,33484.6583,24087.0885,28189.294,40202.5
2021-07-09T21:25:00+00:00,33510.1809,24105.4481,28210.7804,40202.5
2021-07-09T21:37:00+00:00,33773.6167,24294.9498,28432.5556,40202.5
2021-07-09T21:45:00+00:00,33939.5833,24414.3375,28572.2758,40202.5
2021-07-09T21:52:00+00:00,33896.0883,24383.0495,28535.6592,40202.5
2021-07-09T22:00:00+00:00,33865.635,24361.1429,28510.0219,40202.5
2021-07-09T22:18:00+00:00,33873.2257,24356.6107,28520.0366,40202.5
2021-07-09T22:33:00+00:00,33965.2417,24422.775,28597.5107,40202.5
2021-07-09T22:41:00+00:00,33994.0085,24443.4598,28621.7314,40202.5
2021-07-09T22:49:00+00:00,33958.2967,24417.7811,28591.6633,40202.5
2021-07-09T22:56:00+00:00,33945.6783,24408.7079,28581.0391,40202.5
2021-07-09T23:10:00+00:00,33974.7541,24429.6149,28603.6852,40202.5
2021-07-09T23:26:00+00:00,33926.823,24395.1499,28563.3316,40202.5
2021-07-09T23:36:00+00:00,33951.9183,24413.1948,28584.4596,40202.5
2021-07-09T23:43:00+00:00,33940.395,24404.9089,28574.758,40202.5
2021-07-09T23:51:00+00:00,33875.2417,24358.0603,28519.9047,40202.5
2021-07-09T23:58:00+00:00,33860.9417,24347.7778,28507.8654,40202.5
2021-07-10T00:48:00+00:00,34180.69,24577.6935,28777.0647,40202.5
2021-07-10T01:42:00+00:00,33888.28,24367.4355,28532.7118,40202.5
2021-07-10T02:14:00+00:00,33813.15,24313.4131,28469.455,40202.5
2021-07-10T02:38:00+00:00,33753.6233,24270.6104,28419.3357,40202.5
2021-07-10T02:49:00+00:00,33721.1533,24247.2627,28391.9971,40202.5
2021-07-10T02:56:00+00:00,33754.6067,24271.3174,28420.1636,40202.5
2021-07-10T03:12:00+00:00,33799.1083,24303.3164,28457.6324,40202.5
2021-07-10T03:32:00+00:00,33725.3217,24250.26,28395.5067,40202.5
2021-07-10T03:46:00+00:00,33828.0767,24324.1462,28482.0227,40202.5
2021-07-10T03:53:00+00:00,33796.03,24301.103,28455.0406,40202.5
2021-07-10T04:02:00+00:00,33774.3683,24285.5271,28436.8023,40202.5
2021-07-10T04:29:00+00:00,33837.6967,24331.0635,28490.1224,40202.5
2021-07-10T04:50:00+00:00,33648.0633,24194.7072,28330.458,40202.5
2021-07-10T04:58:00+00:00,33668.9406,24209.7191,28348.0359,40202.5
2021-07-10T05:13:00+00:00,33580.1217,24145.8536,28273.2536,40202.5
2021-07-10T05:25:00+00:00,33600.3867,24160.4252,28290.316,40202.5
2021-07-10T05:32:00+00:00,33643.4667,24191.402,28326.5878,40202.5
2021-07-10T05:39:00+00:00,33675.2826,24214.2793,28353.3756,40202.5
2021-07-10T05:47:00+00:00,33692.1483,24226.4066,28367.576,40202.5
2021-07-10T05:55:00+00:00,33674.41,24213.6519,28352.6409,40202.5
2021-07-10T06:08:00+00:00,33668.21,24209.1937,28347.4208,40202.5
2021-07-10T06:33:00+00:00,33657.285,24201.3381,28338.2223,40202.5
2021-07-10T06:52:00+00:00,33632.0183,24183.17,28316.9487,40202.5
2021-07-10T06:59:00+00:00,33821.3387,24319.3012,28476.3496,40202.5
2021-07-10T07:16:00+00:00,33691.5158,24225.9518,28367.0434,40202.5
2021-07-10T07:27:00+00:00,33722.3247,24248.105,28392.9834,40202.5
2021-07-10T07:35:00+00:00,33727.8917,24252.108,28397.6706,40202.5
2021-07-10T07:42:00+00:00,33739.8917,24260.7366,28407.7741,40202.5
2021-07-10T07:49:00+00:00,33781.2398,24290.468,28442.5878,40202.5
2021-07-10T07:57:00+00:00,33755.92,24272.2618,28421.2694,40202.5
2021-07-10T08:14:00+00:00,33756.5333,24272.7028,28421.7858,40202.5
2021-07-10T08:31:00+00:00,33814.7755,24314.582,28470.8236,40202.5
2021-07-10T08:42:00+00:00,33782.5067,24291.379,28443.6545,40202.5
2021-07-10T08:50:00+00:00,33840.36,24332.9785,28492.3649,40202.5
2021-07-10T08:58:00+00:00,33779.225,24289.0193,28440.8914,40202.5
2021-07-10T09:15:00+00:00,33803.1783,24314.4572,28461.0592,40202.5
2021-07-10T09:32:00+00:00,33844.8317,24344.4182,28496.1298,40202.5
2021-07-10T09:44:00+00:00,33838.705,24340.0113,28490.9714,40202.5
2021-07-10T09:51:00+00:00,33770.0984,24290.6629,28433.2071,40202.5
2021-07-10T09:59:00+00:00,33732.7167,24263.7744,28401.7331,40202.5
2021-07-10T10:18:00+00:00,33775.6633,24294.6658,28437.8926,40202.5
2021-07-10T10:34:00+00:00,33612.25,24177.1234,28300.3045,40202.5
2021-07-10T10:43:00+00:00,33663.2983,24213.8422,28343.2853,40202.5
2021-07-10T10:51:00+00:00,33620.8617,24183.3177,28307.5552,40202.5
2021-07-10T10:58:00+00:00,33638.9133,24196.3022,28322.754,40202.5
2021-07-10T11:12:00+00:00,33616.99,24180.5328,28304.2954,40202.5
2021-07-10T11:24:00+00:00,33644.485,24200.3098,28327.4452,40202.5
2021-07-10T11:31:00+00:00,33777.4933,24295.9821,28439.4334,40202.5
2021-07-10T11:38:00+00:00,33840.4605,24341.2741,28492.4495,40202.5
2021-07-10T11:46:00+00:00,33861.9867,24356.7577,28510.5737,40202.5
2021-07-10T11:53:00+00:00,33821.281,24327.4783,28476.3011,40202.5
2021-07-10T12:04:00+00:00,33772.6698,24292.5125,28435.3721,40202.5
2021-07-10T12:36:00+00:00,33842.9883,24343.0923,28494.5778,40202.5
2021-07-10T13:00:00+00:00,33846.4804,24345.6041,28497.518,40202.5
2021-07-10T13:22:00+00:00,33875.3467,24366.3675,28521.8224,40202.5
2021-07-10T13:31:00+00:00,33803.2766,24314.5278,28461.1419,40202.5
2021-07-10T13:39:00+00:00,33685.3883,24229.7314,28361.8843,40202.5
2021-07-10T13:46:00+00:00,33726.0817,24259.0019,28396.1466,40202.5
2021-07-10T13:54:00+00:00,33676.3733,24223.247,28354.294,40202.5
2021-07-10T14:03:00+00:00,33740.1433,24269.1164,28407.986,40202.5
2021-07-10T14:18:00+00:00,33706.5682,24244.966,28379.717,40202.5
2021-07-10T14:27:00+00:00,33698.1691,24238.9245,28372.6452,40202.5
2021-07-10T14:35:00+00:00,33755.575,24280.2163,28420.9789,40202.5
2021-07-10T14:42:00+00:00,33779.1656,24297.1849,28440.8414,40202.5
2021-07-10T14:50:00+00:00,33747.3783,24274.3205,28414.0777,40202.5
2021-07-10T14:57:00+00:00,33827.1088,24331.6703,28481.2079,40202.5
2021-07-10T15:15:00+00:00,33836.3873,24338.3442,28489.02,40202.5
2021-07-10T15:36:00+00:00,33869.045,24361.8347,28516.5166,40202.5
2021-07-10T15:50:00+00:00,33838.8117,24340.088,28491.0612,40202.5
2021-07-10T15:57:00+00:00,33897.7234,24382.463,28540.6628,40202.5
2021-07-10T16:19:00+00:00,33871.4083,24363.5347,28518.5064,40202.5
2021-07-10T16:54:00+00:00,34071.8333,24507.6994,28687.2571,40202.5
2021-07-10T17:10:00+00:00,33877.1911,24367.6942,28523.3753,40202.5
2021-07-10T17:32:00+00:00,33409,24030.9267,28129.1753,40202.5
2021-07-10T17:43:00+00:00,33426.2793,24043.3556,28143.7238,40202.5
2021-07-10T17:50:00+00:00,33439.771,24053.0601,28155.0834,40202.5
2021-07-10T17:58:00+00:00,33426.83,24043.7517,28144.1875,40202.5
2021-07-10T18:17:00+00:00,33425.7968,24043.0085,28143.3176,40202.5
2021-07-10T18:39:00+00:00,33448.3783,24059.2513,28162.3304,40202.5
2021-07-10T18:51:00+00:00,33445.9638,24057.5145,28160.2974,40202.5
2021-07-10T18:59:00+00:00,33442.7267,24055.1861,28157.5719,40202.5
2021-07-10T19:12:00+00:00,33524.399,24113.9326,28226.3371,40202.5
2021-07-10T19:20:00+00:00,33480.8127,24082.5811,28189.6389,40202.5
2021-07-10T19:28:00+00:00,33495.7017,24093.2907,28202.175,40202.5
2021-07-10T19:35:00+00:00,33344.465,23984.507,28074.8391,40202.5
2021-07-10T19:42:00+00:00,33435.4385,24049.9437,28151.4355,40202.5
2021-07-10T19:50:00+00:00,33391.3683,24018.2443,28114.33,40202.5
2021-07-10T19:57:00+00:00,33446.2268,24057.7037,28160.5189,40202.5
2021-07-10T20:12:00+00:00,33086.2065,23798.7429,27857.3948,40202.5
2021-07-10T20:27:00+00:00,33314.5434,23962.9845,28049.6462,40202.5
2021-07-10T20:36:00+00:00,33327.5167,23972.3161,28060.5692,40202.5
2021-07-10T20:43:00+00:00,33287.865,23943.7949,28027.184,40202.5
2021-07-10T20:51:00+00:00,33330.9967,23974.8192,28063.4993,40202.5
2021-07-10T20:58:00+00:00,33302.5583,23954.3637,28039.5552,40202.5
2021-07-10T21:13:00+00:00,33319.6326,23966.6452,28053.9312,40202.5
2021-07-10T21:29:00+00:00,33385.9083,24014.3169,28109.7329,40202.5
2021-07-10T21:40:00+00:00,33357.1017,23993.5964,28085.4787,40202.5
2021-07-10T21:47:00+00:00,33422.8809,24040.9111,28140.8625,40202.5
2021-07-10T21:55:00+00:00,33418.755,24037.9434,28137.3886,40202.5
2021-07-10T22:06:00+00:00,33445.1267,24056.9124,28159.5926,40202.5
2021-07-10T22:23:00+00:00,33515.7283,24107.6958,28219.0366,40202.5
2021-07-10T22:34:00+00:00,33512.4933,24105.3689,28216.3129,40202.5
2021-07-10T22:42:00+00:00,33549.675,24132.1135,28247.6186,40202.5
2021-07-10T22:49:00+00:00,33544.6583,24128.505,28243.3947,40202.5
2021-07-10T22:56:00+00:00,33587.684,24159.4531,28279.6207,40202.5
2021-07-10T23:10:00+00:00,33646.6238,24201.8482,28329.2459,40202.5
2021-07-10T23:26:00+00:00,33615.3117,24179.3256,28302.8823,40202.5
2021-07-10T23:35:00+00:00,33624.6167,24186.0186,28310.7167,40202.5
2021-07-10T23:43:00+00:00,33646.54,24201.788,28329.1754,40202.5
2021-07-10T23:50:00+00:00,33630.195,24190.0311,28315.4135,40202.5
2021-07-10T23:58:00+00:00,33506.9083,24101.3516,28211.6106,40202.5
2021-07-11T00:52:00+00:00,33719.3167,24254.1359,28390.4507,40202.5
2021-07-11T01:51:00+00:00,33612.5683,24177.3523,28300.5725,40202.5
2021-07-11T02:16:00+00:00,33602.9434,24170.4292,28292.4687,40202.5
2021-07-11T02:40:00+00:00,33614.9017,24179.0307,28302.5371,40202.5
2021-07-11T02:50:00+00:00,33642.12,24198.6087,28325.4539,40202.5
2021-07-11T02:57:00+00:00,33567.2067,24144.7239,28262.3796,40202.5
2021-07-11T03:14:00+00:00,33527.2627,24115.9924,28228.7482,40202.5
2021-07-11T03:33:00+00:00,33507.3567,24101.6741,28211.988,40202.5
2021-07-11T03:46:00+00:00,33453.845,24063.1834,28166.9332,40202.5
2021-07-11T03:53:00+00:00,33478.7141,24081.0716,28187.872,40202.5
2021-07-11T04:04:00+00:00,33426.6567,24043.627,28144.0416,40202.5
2021-07-11T04:30:00+00:00,33358.2806,23994.4445,28084.67,40202.5
2021-07-11T04:50:00+00:00,33509.719,24103.3733,28212.1675,40202.5
2021-07-11T04:58:00+00:00,33480.705,24082.5037,28187.7403,40202.5
2021-07-11T05:13:00+00:00,33519.9217,24110.7121,28222.5673,40202.5
2021-07-11T05:25:00+00:00,33517.345,24108.8587,28220.3979,40202.5
2021-07-11T05:32:00+00:00,33556.8867,24137.3008,28253.6905,40202.5
2021-07-11T05:39:00+00:00,33620.4339,24183.01,28307.195,40202.5
2021-07-11T05:47:00+00:00,33603.915,24171.128,28293.2867,40202.5
2021-07-11T05:54:00+00:00,33589.74,24160.932,28281.3518,40202.5
2021-07-11T06:06:00+00:00,33639.0571,24196.4056,28322.8751,40202.5
2021-07-11T06:32:00+00:00,33530.8691,24118.5865,28231.7846,40202.5
2021-07-11T06:52:00+00:00,33456.855,24065.3485,28169.4675,40202.5
2021-07-11T06:59:00+00:00,33478.8447,24081.1656,28187.982,40202.5
2021-07-11T07:16:00+00:00,33393.978,24020.1214,28116.5273,40202.5
2021-07-11T07:27:00+00:00,33457.1976,24065.5949,28169.7559,40202.5
2021-07-11T07:35:00+00:00,33474.0917,24077.7468,28183.9801,40202.5
2021-07-11T07:42:00+00:00,33500.4469,24096.7039,28206.1702,40202.5
2021-07-11T07:50:00+00:00,33515.0017,24107.1731,28218.4249,40202.5
2021-07-11T07:57:00+00:00,33501.459,24097.4319,28207.0224,40202.5
2021-07-11T08:14:00+00:00,33486.335,24068.2363,28194.2886,40202.5
2021-07-11T08:31:00+00:00,33675.8028,24204.4159,28353.8136,40202.5
2021-07-11T08:42:00+00:00,33681.4567,24208.4796,28358.574,40202.5
2021-07-11T08:49:00+00:00,33717.7119,24234.538,28389.0996,40202.5
2021-07-11T08:57:00+00:00,33675.8183,24204.4271,28353.8267,40202.5
2021-07-11T09:13:00+00:00,33646.6483,24183.4612,28329.2666,40202.5
2021-07-11T09:31:00+00:00,33768.6117,24271.1221,28431.9554,40202.5
2021-07-11T09:44:00+00:00,33775.0233,24275.7305,28437.3537,40202.5
2021-07-11T09:51:00+00:00,33715.4417,24232.9063,28387.1881,40202.5
2021-07-11T09:58:00+00:00,33726.9069,24241.1469,28396.8415,40202.5
2021-07-11T10:17:00+00:00,33817.91,24306.5552,28473.4628,40202.5
2021-07-11T10:33:00+00:00,33705.0747,24225.455,28378.4595,40202.5
2021-07-11T10:43:00+00:00,33688.6717,24213.6654,28364.6488,40202.5
2021-07-11T10:50:00+00:00,33718.6522,24235.2138,28389.8913,40202.5
2021-07-11T10:58:00+00:00,33772.3867,24273.8354,28435.1338,40202.5
2021-07-11T11:12:00+00:00,33717.435,24234.339,28388.8664,40202.5
2021-07-11T11:24:00+00:00,33789.3533,24286.0301,28449.4191,40202.5
2021-07-11T11:31:00+00:00,33806.9183,24298.6549,28464.2082,40202.5
2021-07-11T11:38:00+00:00,33776.7738,24276.9886,28438.8276,40202.5
2021-07-11T11:46:00+00:00,33746.3317,24255.1084,28413.1964,40202.5
2021-07-11T11:53:00+00:00,33763.6,24267.52,28427.7357,40202.5
2021-07-11T12:05:00+00:00,33768.7617,24289.7014,28432.0816,40202.5
2021-07-11T12:36:00+00:00,33729.5809,24261.5189,28399.0929,40202.5
2021-07-11T13:00:00+00:00,33748.7583,24275.3131,28415.2396,40202.5
2021-07-11T13:22:00+00:00,33702.4417,24241.9978,28376.2426,40202.5
2021-07-11T13:31:00+00:00,33775.3004,24294.4047,28437.587,40202.5
2021-07-11T13:39:00+00:00,33840.3317,24341.1814,28492.341,40202.5
2021-07-11T13:46:00+00:00,33777.6181,24296.0718,28439.5384,40202.5
2021-07-11T13:54:00+00:00,33867.4883,24360.715,28515.2059,40202.5
2021-07-11T14:03:00+00:00,33929.2491,24405.1392,28567.2063,40202.5
2021-07-11T14:19:00+00:00,33823.6467,24329.1799,28478.2928,40202.5
2021-07-11T14:28:00+00:00,33843.8667,24343.7241,28495.3174,40202.5
2021-07-11T14:35:00+00:00,33834.8956,24337.2712,28487.764,40202.5
2021-07-11T14:43:00+00:00,33875.9417,24366.7955,28522.3233,40202.5
2021-07-11T14:51:00+00:00,33894.555,24380.1839,28537.9951,40202.5
2021-07-11T14:58:00+00:00,33931.3116,24406.6227,28568.9428,40202.5
2021-07-11T15:18:00+00:00,33979.42,24441.2269,28609.4484,40202.5
2021-07-11T15:38:00+00:00,33893.655,24379.5366,28537.2373,40202.5
2021-07-11T15:50:00+00:00,33911.2417,24392.1866,28552.0447,40202.5
2021-07-11T15:58:00+00:00,33941.7117,24414.1035,28577.6993,40202.5
2021-07-11T16:21:00+00:00,33845.3012,24344.7559,28496.5252,40202.5
2021-07-11T16:55:00+00:00,34010.1083,24463.3009,28635.2869,40202.5
2021-07-11T17:12:00+00:00,33979.6007,24441.3569,28609.6005,40202.5
2021-07-11T17:33:00+00:00,33957.605,24425.5355,28591.0809,40202.5
2021-07-11T17:44:00+00:00,33922.2667,24400.1168,28561.3273,40202.5
2021-07-11T17:51:00+00:00,33919.8017,24398.3437,28559.2519,40202.5
2021-07-11T17:58:00+00:00,33920.757,24399.0309,28560.0562,40202.5
2021-07-11T18:20:00+00:00,33901.4733,24385.1603,28543.8201,40202.5
2021-07-11T18:40:00+00:00,33953.675,24422.7087,28587.772,40202.5
2021-07-11T18:52:00+00:00,33953.575,24422.6367,28587.6878,40202.5
2021-07-11T18:59:00+00:00,33955.0347,24423.6867,28588.9168,40202.5
2021-07-11T19:13:00+00:00,33964.6623,24430.6118,28597.0229,40202.5
2021-07-11T19:21:00+00:00,33932.9433,24407.7965,28570.3167,40202.5
2021-07-11T19:28:00+00:00,33929.2639,24405.1499,28567.2188,40202.5
2021-07-11T19:36:00+00:00,33951.9583,24421.4739,28586.3266,40202.5
2021-07-11T19:44:00+00:00,33914.505,24394.5339,28554.7923,40202.5
2021-07-11T19:51:00+00:00,33865.063,24358.9705,28513.1639,40202.5
2021-07-11T19:59:00+00:00,33887.2383,24374.9211,28531.8347,40202.5
2021-07-11T20:17:00+00:00,33980.8967,24454.7261,28618.983,40202.5
2021-07-11T20:29:00+00:00,33930.5717,24418.5091,28576.5989,40202.5
2021-07-11T20:37:00+00:00,33927.0155,24415.9499,28573.6039,40202.5
2021-07-11T20:45:00+00:00,33899.805,24396.3676,28550.687,40202.5
2021-07-11T20:52:00+00:00,33877.4496,24380.2792,28531.859,40202.5
2021-07-11T21:00:00+00:00,33855.8617,24364.7433,28513.6775,40202.5
2021-07-11T21:18:00+00:00,33975.2,24443.7634,28608.987,40202.5
2021-07-11T21:32:00+00:00,34397.315,24747.4579,28964.4311,40202.5
2021-07-11T21:42:00+00:00,34476.52,24804.4426,29031.126,40202.5
2021-07-11T21:49:00+00:00,34514.78,24831.9691,29063.3431,40202.5
2021-07-11T21:56:00+00:00,34469.4013,24799.321,29025.1317,40202.5
2021-07-11T22:10:00+00:00,34496.6606,24828.109,29047.3611,40202.5
2021-07-11T22:27:00+00:00,34390.63,24751.7962,28958.0797,40202.5
2021-07-11T22:37:00+00:00,34358.6628,24728.7886,28931.1623,40202.5
2021-07-11T22:45:00+00:00,34396.6383,24756.1205,28963.139,40202.5
2021-07-11T22:52:00+00:00,34372.0758,24738.4422,28942.4564,40202.5
2021-07-11T23:00:00+00:00,34401.5083,24759.6256,28967.2397,40202.5
2021-07-11T23:19:00+00:00,34240.4067,24635.1851,28832.7508,40202.5
2021-07-11T23:30:00+00:00,34267.7477,24654.8563,28855.7738,40202.5
2021-07-11T23:40:00+00:00,34226.7083,24625.3294,28821.2158,40202.5
2021-07-11T23:47:00+00:00,34257.585,24647.5445,28847.2161,40202.5
2021-07-11T23:54:00+00:00,34258.2422,24648.0173,28847.7695,40202.5
2021-07-12T00:24:00+00:00,34145.29,24568.4922,28760.9534,40202.5
2021-07-12T01:32:00+00:00,34152.7704,24570.3227,28758.6135,40202.5
2021-07-12T02:09:00+00:00,34117.0202,24532.5599,28723.1193,40202.5
2021-07-12T02:34:00+00:00,34210.2283,24599.5831,28801.5912,40202.5
2021-07-12T02:47:00+00:00,34192.535,24586.8603,28786.6952,40202.5
2021-07-12T02:54:00+00:00,34258.4039,24634.2248,28842.1503,40202.5
2021-07-12T03:07:00+00:00,34321.2833,24697.3552,28905.4878,40202.5
2021-07-12T03:29:00+00:00,34495.155,24822.4721,29051.923,40202.5
2021-07-12T03:44:00+00:00,34464.81,24800.636,29026.3664,40202.5
2021-07-12T03:51:00+00:00,34517.9717,24838.8908,29071.1393,40202.5
2021-07-12T03:59:00+00:00,34472.885,24806.4467,29033.1672,40202.5
2021-07-12T04:22:00+00:00,34576.5583,24900.5851,29131.9606,40202.5
2021-07-12T04:44:00+00:00,34349.9267,24737.3745,28941.0155,40202.5
2021-07-12T04:56:00+00:00,34330.3156,24723.2514,28924.4925,40202.5
2021-07-12T05:10:00+00:00,34278.9917,24684.2333,28880.0505,40202.5
2021-07-12T05:23:00+00:00,34250.9185,24664.0179,28856.3989,40202.5
2021-07-12T05:31:00+00:00,34242.0567,24657.6365,28848.9327,40202.5
2021-07-12T05:38:00+00:00,34245.1567,24659.8688,28851.5445,40202.5
2021-07-12T05:46:00+00:00,34196.0667,24624.5192,28810.1862,40202.5
2021-07-12T05:53:00+00:00,34219.0883,24641.0971,28829.5819,40202.5
2021-07-12T06:02:00+00:00,34292.8769,24694.232,28891.7488,40202.5
2021-07-12T06:30:00+00:00,34309.0983,24711.5055,28915.7081,40202.5
2021-07-12T06:52:00+00:00,34412.4206,24785.9245,29002.7881,40202.5
2021-07-12T07:00:00+00:00,34384.565,24765.8612,28979.3114,40202.5
2021-07-12T07:18:00+00:00,34487.88,24829.4457,29073.5243,40202.5
2021-07-12T07:28:00+00:00,34427.8766,24786.2465,29022.9409,40202.5
2021-07-12T07:36:00+00:00,34408.6883,24772.4319,29006.7651,40202.5
2021-07-12T07:43:00+00:00,34355.625,24734.2292,28962.0324,40202.5
2021-07-12T07:51:00+00:00,34267.9033,24671.0742,28888.0824,40202.5
2021-07-12T07:59:00+00:00,34291.7883,24688.2701,28908.2176,40202.5
2021-07-12T08:19:00+00:00,34457.3183,24823.6034,29022.2966,40202.5
2021-07-12T08:35:00+00:00,34325.5917,24728.7054,28911.3474,40202.5
2021-07-12T08:44:00+00:00,34332.3083,24733.5442,28917.0047,40202.5
2021-07-12T08:51:00+00:00,34288.575,24702.038,28880.1695,40202.5
2021-07-12T08:59:00+00:00,34274.1,24691.61,28867.9777,40202.5
2021-07-12T09:18:00+00:00,34185.3758,24663.5863,28793.7608,40202.5
2021-07-12T09:34:00+00:00,34175.3133,24656.3266,28785.2854,40202.5
2021-07-12T09:45:00+00:00,34185.8833,24663.9525,28794.1884,40202.5
2021-07-12T09:52:00+00:00,34205.6703,24678.2281,28810.8546,40202.5
2021-07-12T10:00:00+00:00,34050.8867,24566.557,28680.483,40202.5
2021-07-12T10:22:00+00:00,33871.1667,24439.5032,28575.9178,40202.5
2021-07-12T10:36:00+00:00,33855.4398,24428.1556,28562.6496,40202.5
2021-07-12T10:45:00+00:00,33788.0289,24379.5157,28505.7774,40202.5
2021-07-12T10:53:00+00:00,33732.9917,24339.804,28459.3444,40202.5
2021-07-12T11:00:00+00:00,33745.3084,24348.691,28469.7356,40202.5
2021-07-12T11:17:00+00:00,33692.8917,24324.1788,28444.1119,40202.5
2021-07-12T11:26:00+00:00,33696.3556,24326.6796,28447.0363,40202.5
2021-07-12T11:34:00+00:00,33729.0583,24350.2889,28474.6444,40202.5
2021-07-12T11:41:00+00:00,33665.2333,24304.2112,28420.7623,40202.5
2021-07-12T11:49:00+00:00,33638.1133,24284.6323,28397.8671,40202.5
2021-07-12T11:58:00+00:00,33598.81,24256.2577,28364.6866,40202.5
2021-07-12T12:16:00+00:00,33601.4767,24271.2874,28384.209,40202.5
2021-07-12T12:50:00+00:00,33554.3983,24237.2814,28344.4405,40202.5
2021-07-12T13:10:00+00:00,33531.4483,24216.0096,28288.8399,40202.5
2021-07-12T13:31:00+00:00,33367.6983,24097.7513,28150.6921,40202.5
2021-07-12T13:42:00+00:00,33430.7533,24143.2889,28203.8885,40202.5
2021-07-12T13:49:00+00:00,33494.4417,24189.2838,28257.6192,40202.5
2021-07-12T13:56:00+00:00,33547.83,24227.8403,28302.6603,40202.5
2021-07-12T14:09:00+00:00,33522.6582,24152.74,28252.5611,40202.5
2021-07-12T14:23:00+00:00,33451.8733,24101.7402,28192.9043,40202.5
2021-07-12T14:31:00+00:00,33434.5567,24089.2637,28178.31,40202.5
2021-07-12T14:38:00+00:00,33497.8929,24134.8969,28231.6892,40202.5
2021-07-12T14:46:00+00:00,33490.775,24129.7685,28225.6903,40202.5
2021-07-12T14:53:00+00:00,33432.4318,24087.7328,28176.5192,40202.5
2021-07-12T15:03:00+00:00,33355.3817,24032.2189,28111.5821,40202.5
2021-07-12T15:27:00+00:00,33398.4783,24038.4546,28142.9272,40202.5
2021-07-12T15:44:00+00:00,33369.5753,24017.6517,28118.5723,40202.5
2021-07-12T15:54:00+00:00,33415.3874,24050.6248,28157.1754,40202.5
2021-07-12T16:09:00+00:00,33347.1183,24015.3941,28122.3585,40202.5
2021-07-12T16:48:00+00:00,33126.275,23856.3507,27936.1165,40202.5
2021-07-12T17:11:00+00:00,33185.5633,23906.4816,27986.6798,40202.5
2021-07-12T17:35:00+00:00,33054.1605,23811.8205,27875.8626,40202.5
2021-07-12T17:47:00+00:00,33119.3617,23858.7907,27930.8493,40202.5
2021-07-12T17:54:00+00:00,33128.0113,23865.0218,27938.1439,40202.5
2021-07-12T18:07:00+00:00,33150.9528,23883.6702,27952.585,40202.5
2021-07-12T18:33:00+00:00,33144.8621,23879.2822,27947.4494,40202.5
2021-07-12T18:52:00+00:00,33072.1833,23826.9206,27886.1673,40202.5
2021-07-12T18:59:00+00:00,32992.62,23769.5991,27819.0803,40202.5
2021-07-12T19:13:00+00:00,33251.7865,23968.5527,28041.3313,40202.5
2021-07-12T19:21:00+00:00,33105.845,23863.3552,27918.2584,40202.5
2021-07-12T19:28:00+00:00,33032.0793,23810.1834,27856.0516,40202.5
2021-07-12T19:36:00+00:00,32861.87,23687.4931,27712.5136,40202.5
2021-07-12T19:43:00+00:00,32909.1283,23721.5579,27752.3667,40202.5
2021-07-12T19:50:00+00:00,32829.718,23664.3174,27685.3997,40202.5
2021-07-12T19:58:00+00:00,32820.405,23657.6043,27677.546,40202.5
2021-07-12T20:13:00+00:00,32784.1515,23613.5064,27642.613,40202.5
2021-07-12T20:27:00+00:00,32781.93,23611.9063,27640.7399,40202.5
2021-07-12T20:35:00+00:00,32868.5,23674.2602,27713.7331,40202.5
2021-07-12T20:42:00+00:00,32886.885,23687.5024,27729.2348,40202.5
2021-07-12T20:50:00+00:00,32931.9567,23719.9663,27767.2379,40202.5
2021-07-12T20:57:00+00:00,32798.555,23623.8808,27654.7576,40202.5
2021-07-12T21:10:00+00:00,32894.575,23693.765,27733.5807,40202.5
2021-07-12T21:22:00+00:00,32922.1773,23713.6468,27756.8523,40202.5
